configuration_id,arm,step,candidate_id,source_turn,additive_chars,cumulative_chars,scaled_gain,facts_available,domains_available
A3_l0.0_r0.5_k02,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.0_r0.5_k04,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.02578978058518721,0,0
A3_l0.0_r0.5_k04,A3,2,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1183,0.019273987669478788,0,0
A3_l0.0_r0.5_k04,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,2080,0.016500136994949295,0,0
A3_l0.0_r0.5_k04,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2673,0.01546966464407339,3,1
A3_l0.0_r0.5_k04,A3,5,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,3031,0.01398227528117854,4,1
A3_l0.0_r0.5_k04,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.010929676387408032,5,1
A3_l0.0_r0.5_k04,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.008093848183835116,9,2
A3_l0.0_r0.5_k04,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.006370355622939481,10,3
A3_l0.0_r0.5_k04,A3,9,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,9035,0.006192977090972294,10,3
A3_l0.0_r0.5_k04,A3,10,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,13460,0.005496661931080729,10,3
A3_l0.0_r0.5_k04,A3,11,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,16987,0.005335817743192912,10,3
A3_l0.0_r0.5_k04,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,19987,0.00520116764490853,10,3
A3_l0.0_r0.5_k04,A3,13,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,25460,0.004740638032878032,11,4
A3_l0.0_r0.5_k04,A3,14,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29630,0.004712837062115806,11,4
A3_l0.0_r0.5_k04,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.0_r0.5_k08,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.02578978058518721,0,0
A3_l0.0_r0.5_k08,A3,2,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1183,0.019273987669478788,0,0
A3_l0.0_r0.5_k08,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,2080,0.016500136994949295,0,0
A3_l0.0_r0.5_k08,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2673,0.01546966464407339,3,1
A3_l0.0_r0.5_k08,A3,5,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,3031,0.01398227528117854,4,1
A3_l0.0_r0.5_k08,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.010929676387408032,5,1
A3_l0.0_r0.5_k08,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.008093848183835116,9,2
A3_l0.0_r0.5_k08,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.006370355622939481,10,3
A3_l0.0_r0.5_k08,A3,9,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,9035,0.006192977090972294,10,3
A3_l0.0_r0.5_k08,A3,10,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,13460,0.005496661931080729,10,3
A3_l0.0_r0.5_k08,A3,11,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,16987,0.005335817743192912,10,3
A3_l0.0_r0.5_k08,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,19987,0.00520116764490853,10,3
A3_l0.0_r0.5_k08,A3,13,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,25460,0.004740638032878032,11,4
A3_l0.0_r0.5_k08,A3,14,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29630,0.004712837062115806,11,4
A3_l0.0_r0.5_k08,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.0_r0.5_k16,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.02578978058518721,0,0
A3_l0.0_r0.5_k16,A3,2,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1183,0.019273987669478788,0,0
A3_l0.0_r0.5_k16,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,2080,0.016500136994949295,0,0
A3_l0.0_r0.5_k16,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2673,0.01546966464407339,3,1
A3_l0.0_r0.5_k16,A3,5,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,3031,0.01398227528117854,4,1
A3_l0.0_r0.5_k16,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.010929676387408032,5,1
A3_l0.0_r0.5_k16,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.008093848183835116,9,2
A3_l0.0_r0.5_k16,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.006370355622939481,10,3
A3_l0.0_r0.5_k16,A3,9,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,9035,0.006192977090972294,10,3
A3_l0.0_r0.5_k16,A3,10,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,13460,0.005496661931080729,10,3
A3_l0.0_r0.5_k16,A3,11,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,16987,0.005335817743192912,10,3
A3_l0.0_r0.5_k16,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,19987,0.00520116764490853,10,3
A3_l0.0_r0.5_k16,A3,13,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,25460,0.004740638032878032,11,4
A3_l0.0_r0.5_k16,A3,14,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29630,0.004712837062115806,11,4
A3_l0.0_r0.5_k16,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.0_r1.0_k02,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.0013517517964918536,0,0
A3_l0.0_r1.0_k02,A3,2,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,773,0.0007389862111160875,3,1
A3_l0.0_r1.0_k02,A3,3,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1541,0.0006954901230831941,3,1
A3_l0.0_r1.0_k02,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2134,0.0006352629870628627,4,1
A3_l0.0_r1.0_k02,A3,5,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,3031,0.000550923538845917,4,1
A3_l0.0_r1.0_k02,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.0005352285554369005,5,1
A3_l0.0_r1.0_k02,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.00029111548506427086,9,2
A3_l0.0_r1.0_k02,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.0002607212993168152,10,3
A3_l0.0_r1.0_k02,A3,9,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,5812,0.00011001566286298111,11,3
A3_l0.0_r1.0_k02,A3,10,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,10029,9.536690160169233e-05,11,3
A3_l0.0_r1.0_k02,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,13029,9.495989481608073e-05,11,3
A3_l0.0_r1.0_k02,A3,12,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,14468,9.413462202113233e-05,11,3
A3_l0.0_r1.0_k02,A3,13,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,17995,8.984589867393119e-05,11,3
A3_l0.0_r1.0_k02,A3,14,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,22420,8.263088215542378e-05,11,3
A3_l0.0_r1.0_k02,A3,15,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,25523,8.22914345895249e-05,11,3
A3_l0.0_r1.0_k02,A3,16,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,29043,7.868007841435346e-05,11,3
A3_l0.0_r1.0_k02,A3,17,9b4d93e7-e56a-4c38-90d2-d3dcf218be16,12,2356,31399,4.962122096270576e-05,11,3
A3_l0.0_r1.0_k04,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.0013517517964918536,0,0
A3_l0.0_r1.0_k04,A3,2,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,773,0.0007389862111160875,3,1
A3_l0.0_r1.0_k04,A3,3,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1541,0.0006954901230831941,3,1
A3_l0.0_r1.0_k04,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2134,0.0006352629870628627,4,1
A3_l0.0_r1.0_k04,A3,5,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,3031,0.000550923538845917,4,1
A3_l0.0_r1.0_k04,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.0005352285554369005,5,1
A3_l0.0_r1.0_k04,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.00029111548506427086,9,2
A3_l0.0_r1.0_k04,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.0002607212993168152,10,3
A3_l0.0_r1.0_k04,A3,9,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,5812,0.00011001566286298111,11,3
A3_l0.0_r1.0_k04,A3,10,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,10029,9.536690160169233e-05,11,3
A3_l0.0_r1.0_k04,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,13029,9.495989481608073e-05,11,3
A3_l0.0_r1.0_k04,A3,12,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,14468,9.413462202113233e-05,11,3
A3_l0.0_r1.0_k04,A3,13,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,17995,8.984589867393119e-05,11,3
A3_l0.0_r1.0_k04,A3,14,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,22420,8.263088215542378e-05,11,3
A3_l0.0_r1.0_k04,A3,15,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,25523,8.22914345895249e-05,11,3
A3_l0.0_r1.0_k04,A3,16,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,29043,7.868007841435346e-05,11,3
A3_l0.0_r1.0_k04,A3,17,9b4d93e7-e56a-4c38-90d2-d3dcf218be16,12,2356,31399,4.962122096270576e-05,11,3
A3_l0.0_r1.0_k08,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.0013517517964918536,0,0
A3_l0.0_r1.0_k08,A3,2,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,773,0.0007389862111160875,3,1
A3_l0.0_r1.0_k08,A3,3,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1541,0.0006954901230831941,3,1
A3_l0.0_r1.0_k08,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2134,0.0006352629870628627,4,1
A3_l0.0_r1.0_k08,A3,5,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,3031,0.000550923538845917,4,1
A3_l0.0_r1.0_k08,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.0005352285554369005,5,1
A3_l0.0_r1.0_k08,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.00029111548506427086,9,2
A3_l0.0_r1.0_k08,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.0002607212993168152,10,3
A3_l0.0_r1.0_k08,A3,9,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,5812,0.00011001566286298111,11,3
A3_l0.0_r1.0_k08,A3,10,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,10029,9.536690160169233e-05,11,3
A3_l0.0_r1.0_k08,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,13029,9.495989481608073e-05,11,3
A3_l0.0_r1.0_k08,A3,12,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,14468,9.413462202113233e-05,11,3
A3_l0.0_r1.0_k08,A3,13,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,17995,8.984589867393119e-05,11,3
A3_l0.0_r1.0_k08,A3,14,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,22420,8.263088215542378e-05,11,3
A3_l0.0_r1.0_k08,A3,15,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,25523,8.22914345895249e-05,11,3
A3_l0.0_r1.0_k08,A3,16,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,29043,7.868007841435346e-05,11,3
A3_l0.0_r1.0_k08,A3,17,9b4d93e7-e56a-4c38-90d2-d3dcf218be16,12,2356,31399,4.962122096270576e-05,11,3
A3_l0.0_r1.0_k16,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.0013517517964918536,0,0
A3_l0.0_r1.0_k16,A3,2,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,773,0.0007389862111160875,3,1
A3_l0.0_r1.0_k16,A3,3,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1541,0.0006954901230831941,3,1
A3_l0.0_r1.0_k16,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2134,0.0006352629870628627,4,1
A3_l0.0_r1.0_k16,A3,5,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,3031,0.000550923538845917,4,1
A3_l0.0_r1.0_k16,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.0005352285554369005,5,1
A3_l0.0_r1.0_k16,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.00029111548506427086,9,2
A3_l0.0_r1.0_k16,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.0002607212993168152,10,3
A3_l0.0_r1.0_k16,A3,9,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,5812,0.00011001566286298111,11,3
A3_l0.0_r1.0_k16,A3,10,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,10029,9.536690160169233e-05,11,3
A3_l0.0_r1.0_k16,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,13029,9.495989481608073e-05,11,3
A3_l0.0_r1.0_k16,A3,12,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,14468,9.413462202113233e-05,11,3
A3_l0.0_r1.0_k16,A3,13,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,17995,8.984589867393119e-05,11,3
A3_l0.0_r1.0_k16,A3,14,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,22420,8.263088215542378e-05,11,3
A3_l0.0_r1.0_k16,A3,15,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,25523,8.22914345895249e-05,11,3
A3_l0.0_r1.0_k16,A3,16,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,29043,7.868007841435346e-05,11,3
A3_l0.0_r1.0_k16,A3,17,9b4d93e7-e56a-4c38-90d2-d3dcf218be16,12,2356,31399,4.962122096270576e-05,11,3
A3_l0.1_r0.0_k02,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,0.634136414527893,0,0
A3_l0.1_r0.0_k02,A3,2,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,1716,0.4941784143447876,0,0
A3_l0.1_r0.0_k02,A3,3,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,2080,0.49203765392303467,0,0
A3_l0.1_r0.0_k02,A3,4,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,6250,0.40433398485183714,0,0
A3_l0.1_r0.0_k02,A3,5,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,10467,0.40216222405433655,0,0
A3_l0.1_r0.0_k02,A3,6,35725a87-15ce-4373-8456-214188818afb,3,593,11060,0.3767109513282776,3,1
A3_l0.1_r0.0_k02,A3,7,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,15485,0.36564165353775024,3,1
A3_l0.1_r0.0_k02,A3,8,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,20958,0.3507111072540283,4,2
A3_l0.1_r0.0_k02,A3,9,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,24485,0.3168864846229553,4,2
A3_l0.1_r0.0_k02,A3,10,70351c1e-c8bb-4a20-8925-559b39e0e936,110,4472,28957,0.30035704374313354,7,3
A3_l0.1_r0.0_k02,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,31957,0.2848796844482422,7,3
A3_l0.1_r0.0_k04,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,0.634136414527893,0,0
A3_l0.1_r0.0_k04,A3,2,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,5036,0.5021622240543365,0,0
A3_l0.1_r0.0_k04,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,5933,0.4941784143447876,0,0
A3_l0.1_r0.0_k04,A3,4,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,6297,0.49203765392303467,0,0
A3_l0.1_r0.0_k04,A3,5,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,10722,0.4656416535377502,0,0
A3_l0.1_r0.0_k04,A3,6,35725a87-15ce-4373-8456-214188818afb,3,593,11315,0.3767109513282776,3,1
A3_l0.1_r0.0_k04,A3,7,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,16788,0.3507111072540283,4,2
A3_l0.1_r0.0_k04,A3,8,ceb66039-f037-40ff-82e9-95a7b11f951b,98,5429,22217,0.3394730299711227,4,2
A3_l0.1_r0.0_k04,A3,9,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,25744,0.3168864846229553,4,2
A3_l0.1_r0.0_k04,A3,10,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29914,0.30433398485183716,4,2
A3_l0.1_r0.0_k04,A3,11,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,30272,0.2645570635795593,5,2
A3_l0.1_r0.0_k04,A3,12,77a1d148-12da-4a70-874d-42e816497c9a,118,773,31045,0.2250322699546814,9,3
A3_l0.1_r0.0_k04,A3,13,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,31462,0.2231903076171875,10,3
A3_l0.1_r0.0_k08,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,0.634136414527893,0,0
A3_l0.1_r0.0_k08,A3,2,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,5036,0.5021622240543365,0,0
A3_l0.1_r0.0_k08,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,5933,0.4941784143447876,0,0
A3_l0.1_r0.0_k08,A3,4,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,6297,0.49203765392303467,0,0
A3_l0.1_r0.0_k08,A3,5,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,10722,0.4656416535377502,0,0
A3_l0.1_r0.0_k08,A3,6,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,16195,0.4507111072540283,1,1
A3_l0.1_r0.0_k08,A3,7,70351c1e-c8bb-4a20-8925-559b39e0e936,110,4472,20667,0.4003570437431335,4,2
A3_l0.1_r0.0_k08,A3,8,35725a87-15ce-4373-8456-214188818afb,3,593,21260,0.3767109513282776,7,3
A3_l0.1_r0.0_k08,A3,9,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,24787,0.3168864846229553,7,3
A3_l0.1_r0.0_k08,A3,10,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,28957,0.30433398485183716,7,3
A3_l0.1_r0.0_k08,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,31957,0.2848796844482422,7,3
A3_l0.1_r0.0_k16,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,0.634136414527893,0,0
A3_l0.1_r0.0_k16,A3,2,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,5036,0.5021622240543365,0,0
A3_l0.1_r0.0_k16,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,5933,0.4941784143447876,0,0
A3_l0.1_r0.0_k16,A3,4,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,6297,0.49203765392303467,0,0
A3_l0.1_r0.0_k16,A3,5,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,10467,0.40433398485183714,0,0
A3_l0.1_r0.0_k16,A3,6,70351c1e-c8bb-4a20-8925-559b39e0e936,110,4472,14939,0.4003570437431335,3,1
A3_l0.1_r0.0_k16,A3,7,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,17939,0.38487968444824217,5,2
A3_l0.1_r0.0_k16,A3,8,35725a87-15ce-4373-8456-214188818afb,3,593,18532,0.3767109513282776,6,2
A3_l0.1_r0.0_k16,A3,9,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,22957,0.36564165353775024,6,2
A3_l0.1_r0.0_k16,A3,10,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,28430,0.3507111072540283,7,3
A3_l0.1_r0.0_k16,A3,11,77a1d148-12da-4a70-874d-42e816497c9a,118,773,29203,0.3250322699546814,8,3
A3_l0.1_r0.0_k16,A3,12,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,29561,0.2645570635795593,9,3
A3_l0.1_r0.0_k16,A3,13,7307e832-370a-43ea-b25b-449f929de49e,115,597,30158,0.25565061569213865,10,4
A3_l0.1_r0.0_k16,A3,14,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,30575,0.2231903076171875,11,4
A3_l0.1_r0.0_k16,A3,15,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,31569,0.10935556888580322,12,4
A3_l0.1_r0.5_k02,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.031031204768796797,0,0
A3_l0.1_r0.5_k02,A3,2,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1183,0.019273987669478788,0,0
A3_l0.1_r0.5_k02,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,2080,0.016500136994949295,0,0
A3_l0.1_r0.5_k02,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2673,0.01546966464407339,3,1
A3_l0.1_r0.5_k02,A3,5,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,3031,0.01398227528117854,4,1
A3_l0.1_r0.5_k02,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.010929676387408032,5,1
A3_l0.1_r0.5_k02,A3,7,77a1d148-12da-4a70-874d-42e816497c9a,118,773,4221,0.008093848183835116,9,2
A3_l0.1_r0.5_k02,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.006370355622939481,10,3
A3_l0.1_r0.5_k02,A3,9,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,8988,0.006261411094822082,10,3
A3_l0.1_r0.5_k02,A3,10,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,13205,0.006192977090972294,10,3
A3_l0.1_r0.5_k02,A3,11,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,17630,0.005496661931080729,10,3
A3_l0.1_r0.5_k02,A3,12,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,21157,0.005335817743192912,10,3
A3_l0.1_r0.5_k02,A3,13,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,24157,0.00520116764490853,10,3
A3_l0.1_r0.5_k02,A3,14,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,29630,0.004740638032878032,11,4
A3_l0.1_r0.5_k02,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.1_r0.5_k04,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.031031204768796797,0,0
A3_l0.1_r0.5_k04,A3,2,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1183,0.019273987669478788,0,0
A3_l0.1_r0.5_k04,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,2080,0.016500136994949295,0,0
A3_l0.1_r0.5_k04,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2673,0.01546966464407339,3,1
A3_l0.1_r0.5_k04,A3,5,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,3031,0.01398227528117854,4,1
A3_l0.1_r0.5_k04,A3,6,77a1d148-12da-4a70-874d-42e816497c9a,118,773,3804,0.011690598190163147,8,2
A3_l0.1_r0.5_k04,A3,7,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,4221,0.010929676387408032,9,2
A3_l0.1_r0.5_k04,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.01046308316828977,10,3
A3_l0.1_r0.5_k04,A3,9,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,9035,0.007732897232784408,10,3
A3_l0.1_r0.5_k04,A3,10,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,13460,0.005496661931080729,10,3
A3_l0.1_r0.5_k04,A3,11,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,16987,0.005335817743192912,10,3
A3_l0.1_r0.5_k04,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,19987,0.00520116764490853,10,3
A3_l0.1_r0.5_k04,A3,13,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,25460,0.004740638032878032,11,4
A3_l0.1_r0.5_k04,A3,14,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29630,0.004712837062115806,11,4
A3_l0.1_r0.5_k04,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.1_r0.5_k08,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.031031204768796797,0,0
A3_l0.1_r0.5_k08,A3,2,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1183,0.019273987669478788,0,0
A3_l0.1_r0.5_k08,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,2080,0.016500136994949295,0,0
A3_l0.1_r0.5_k08,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2673,0.01546966464407339,3,1
A3_l0.1_r0.5_k08,A3,5,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,3031,0.01398227528117854,4,1
A3_l0.1_r0.5_k08,A3,6,77a1d148-12da-4a70-874d-42e816497c9a,118,773,3804,0.011690598190163147,8,2
A3_l0.1_r0.5_k08,A3,7,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,4221,0.010929676387408032,9,2
A3_l0.1_r0.5_k08,A3,8,7307e832-370a-43ea-b25b-449f929de49e,115,597,4818,0.01046308316828977,10,3
A3_l0.1_r0.5_k08,A3,9,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,8338,0.006353556284166875,10,3
A3_l0.1_r0.5_k08,A3,10,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,12508,0.006261411094822082,10,3
A3_l0.1_r0.5_k08,A3,11,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,16725,0.006192977090972294,10,3
A3_l0.1_r0.5_k08,A3,12,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,21150,0.005496661931080729,10,3
