turn,episode_id,episode_turn,topic,similarity,provenance,promoted_at_turn,trigger_type,triggered_filter,distilled_id,dream_event,event_type,source_episode_ids,source_turns,salience
88,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.16969116032123566,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
88,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11457950621843338,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
88,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.05656180530786514,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
89,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.20070891082286835,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
89,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.14451679587364197,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
89,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.13349826633930206,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
89,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11207367479801178,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
89,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11069963872432709,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
90,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.15475720167160034,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
90,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.14809918403625488,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
90,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.13305364549160004,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
90,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.07217074185609818,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
90,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.02402154915034771,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
91,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.1253976970911026,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
91,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.10506585240364075,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
91,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.09096035361289978,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
91,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.08605819940567017,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
91,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.07747627794742584,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
92,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.16351665556430817,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
92,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11811834573745728,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
92,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.11485617607831955,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
92,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.11249277740716934,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
92,4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16,69,topic_4,0.11038291454315186,ltm,,,,ef50c308-0691-5cd4-98c8-d91907148d7a,91,transition,"[""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16""]",[69],67
93,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.16776415705680847,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
93,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.163325235247612,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
93,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.14463987946510315,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
93,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.13780595362186432,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
93,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1282670646905899,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
94,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.16482041776180267,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
94,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.16027668118476868,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
94,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.14754052460193634,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
94,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.14714975655078888,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
94,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.126023530960083,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
95,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.1142699271440506,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
95,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11045445501804352,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
95,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.1066250130534172,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
95,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.10630536079406738,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
95,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.104608915746212,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
96,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.15072785317897797,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
96,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12993250787258148,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
96,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.12517492473125458,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
96,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.11934017390012741,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
96,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.11374323815107346,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
97,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.17909842729568481,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
97,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.16226032376289368,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
97,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.14638453722000122,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
97,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.13615873456001282,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
97,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.12058153748512268,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
98,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.15472634136676788,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
98,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.14268295466899872,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
98,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.12848524749279022,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
98,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11262276023626328,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
98,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.11253904551267624,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
99,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.17812024056911469,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
99,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.11826390773057938,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
99,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.11424124240875244,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
99,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.11023485660552979,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
99,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.09725610166788101,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
100,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.07024962455034256,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
100,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.05427416041493416,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
100,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.048663508147001266,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
100,4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16,69,topic_4,0.04853953793644905,ltm,,,,ef50c308-0691-5cd4-98c8-d91907148d7a,91,transition,"[""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16""]",[69],67
100,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.037968967109918594,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
101,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.13092516362667084,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
101,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.1233636811375618,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
101,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.1045137420296669,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
101,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.097004234790802,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
101,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.0916057825088501,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
102,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.13121992349624634,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
102,4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16,69,topic_4,0.12700003385543823,ltm,,,,ef50c308-0691-5cd4-98c8-d91907148d7a,91,transition,"[""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16""]",[69],67
102,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.11918653547763824,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
102,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.11721543967723846,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
102,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.11316154897212982,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
103,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.1021738201379776,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
103,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.10098688304424286,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
103,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.10064514726400375,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
103,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.09674833714962006,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
103,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.09013015776872635,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
104,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.12347165495157242,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
104,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.11580067873001099,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
104,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.1084664985537529,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
104,4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16,69,topic_4,0.1062706932425499,ltm,,,,ef50c308-0691-5cd4-98c8-d91907148d7a,91,transition,"[""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16""]",[69],67
104,5f8f7556-7815-4af3-aa05-46aa32d98e54,31,topic_3,0.07985293120145798,ltm,,,,fa3a00bc-c9fd-5cde-bba5-67b785a0d245,61,transition,"[""5f8f7556-7815-4af3-aa05-46aa32d98e54""]",[31],57
105,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.12844058871269226,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
105,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.10915318876504898,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
105,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.1033196747303009,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
105,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.0866081714630127,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
105,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.0855342298746109,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
106,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.15390998125076294,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
106,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.14538544416427612,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
106,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.14254917204380035,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
106,4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16,69,topic_4,0.11160346120595932,ltm,,,,ef50c308-0691-5cd4-98c8-d91907148d7a,91,transition,"[""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16""]",[69],67
106,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.11125177145004272,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
107,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.10713707655668259,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
107,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.100552037358284,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
107,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.09677350521087646,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
107,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.07312752306461334,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
107,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.06889904290437698,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
108,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.10329236090183258,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
108,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.08451233059167862,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
108,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.08151309192180634,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
108,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.06847032904624939,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
108,4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16,69,topic_4,0.06687947362661362,ltm,,,,ef50c308-0691-5cd4-98c8-d91907148d7a,91,transition,"[""4261c6d3-a8e7-4a04-a3d2-abaa0fb99e16""]",[69],67
109,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.1233316957950592,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
109,2a912d15-c413-4332-8266-e5e523f0afda,40,topic_3,0.11110655218362808,ltm,,,,9d938ec4-f9c7-51a4-9ed3-7f9821af6dd6,61,transition,"[""2a912d15-c413-4332-8266-e5e523f0afda""]",[40],55
109,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.09799996763467789,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
109,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.0926145687699318,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
109,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.08821367472410202,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
110,f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30,41,topic_3,0.1481948345899582,ltm,,,,52b08261-a19a-5855-b407-6b6a54390b4e,61,transition,"[""f2ccd12b-b2d5-4cdb-86aa-6c4ff9523a30""]",[41],69
110,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.1375540941953659,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
110,846a9c8f-b011-4e30-a6c8-1a0d6822dec1,17,topic_2,0.13257205486297607,ltm,,,,dd270365-0438-5f56-9af9-e63a5f6902c9,31,transition,"[""846a9c8f-b011-4e30-a6c8-1a0d6822dec1""]",[17],86
110,855b3772-1e26-4be3-9e21-febd4e174214,61,topic_4,0.11065603792667389,ltm,,,,739c8586-5346-59f2-82b4-2e9198e0e835,91,transition,"[""855b3772-1e26-4be3-9e21-febd4e174214""]",[61],87
110,c693dc9c-e103-41e8-8272-3001ed8fb018,84,topic_4,0.11015854775905609,ltm,,,,ea500f72-c416-5d1e-858b-26945d82e8ec,91,transition,"[""c693dc9c-e103-41e8-8272-3001ed8fb018""]",[84],69
111,117074b1-91e9-4b7a-8265-ce6804b4d5ea,4,topic_2,0.13109858334064484,ltm,,,,6f46fccc-2e5a-5140-9f93-5c9d061c4f0d,31,transition,"[""117074b1-91e9-4b7a-8265-ce6804b4d5ea""]",[4],67
